method,task,regime,split,seed,episodes,success_rate,false_revision_rate,missed_violation_rate,belief_consistency,recovery_success,damage_rate,intervention_cost,calibration_error
no_revision_belief,occluded_drawer_recovery,contact_precondition_failure,combined_stress,6,72,0.319444,0.159194,0.445521,0.229417,0.186791,0.162682,0.043858,0.165168
no_revision_belief,occluded_drawer_recovery,actuator_model_break,in_distribution,0,72,0.416667,0.122888,0.393681,0.251164,0.231087,0.147599,0.040838,0.146528
no_revision_belief,occluded_drawer_recovery,actuator_model_break,in_distribution,1,72,0.513889,0.122782,0.393573,0.255902,0.201731,0.148035,0.040965,0.155296
no_revision_belief,occluded_drawer_recovery,actuator_model_break,in_distribution,2,72,0.472222,0.124749,0.396309,0.229378,0.236873,0.150746,0.045875,0.150342
no_revision_belief,occluded_drawer_recovery,actuator_model_break,in_distribution,3,72,0.472222,0.117289,0.397854,0.261821,0.220248,0.145772,0.044474,0.154902
no_revision_belief,occluded_drawer_recovery,actuator_model_break,in_distribution,4,72,0.430556,0.117643,0.396358,0.263680,0.232520,0.149457,0.040912,0.154381
no_revision_belief,occluded_drawer_recovery,actuator_model_break,in_distribution,5,72,0.416667,0.120674,0.391170,0.253212,0.216654,0.145132,0.040905,0.152902
no_revision_belief,occluded_drawer_recovery,actuator_model_break,in_distribution,6,72,0.458333,0.118704,0.403000,0.271442,0.222927,0.145233,0.041309,0.153281
no_revision_belief,occluded_drawer_recovery,actuator_model_break,new_operator_interventions,0,72,0.347222,0.144768,0.421898,0.228212,0.201243,0.162146,0.048382,0.153900
no_revision_belief,occluded_drawer_recovery,actuator_model_break,new_operator_interventions,1,72,0.263889,0.141393,0.412825,0.230221,0.185099,0.151838,0.051436,0.164069
no_revision_belief,occluded_drawer_recovery,actuator_model_break,new_operator_interventions,2,72,0.375000,0.146142,0.431494,0.226638,0.191415,0.151934,0.040687,0.166948
no_revision_belief,occluded_drawer_recovery,actuator_model_break,new_operator_interventions,3,72,0.361111,0.145425,0.418711,0.233587,0.188063,0.161349,0.047241,0.163709
no_revision_belief,occluded_drawer_recovery,actuator_model_break,new_operator_interventions,4,72,0.319444,0.141991,0.430465,0.236065,0.175814,0.152555,0.043163,0.156546
no_revision_belief,occluded_drawer_recovery,actuator_model_break,new_operator_interventions,5,72,0.444444,0.144562,0.425822,0.240066,0.201899,0.150722,0.044012,0.162199
no_revision_belief,occluded_drawer_recovery,actuator_model_break,new_operator_interventions,6,72,0.333333,0.139740,0.417753,0.242782,0.209629,0.158668,0.043483,0.157124
no_revision_belief,occluded_drawer_recovery,actuator_model_break,sparse_feedback,0,72,0.347222,0.155473,0.455244,0.223262,0.162359,0.166069,0.049241,0.165409
no_revision_belief,occluded_drawer_recovery,actuator_model_break,sparse_feedback,1,72,0.305556,0.159120,0.451536,0.201112,0.180824,0.164474,0.052077,0.172824
no_revision_belief,occluded_drawer_recovery,actuator_model_break,sparse_feedback,2,72,0.319444,0.153464,0.457996,0.227017,0.162342,0.161539,0.040599,0.163290
no_revision_belief,occluded_drawer_recovery,actuator_model_break,sparse_feedback,3,72,0.375000,0.154761,0.446001,0.199477,0.169780,0.158462,0.047492,0.165110
no_revision_belief,occluded_drawer_recovery,actuator_model_break,sparse_feedback,4,72,0.472222,0.140922,0.451302,0.234941,0.162023,0.159819,0.043716,0.161809
no_revision_belief,occluded_drawer_recovery,actuator_model_break,sparse_feedback,5,72,0.388889,0.153220,0.448804,0.210967,0.195716,0.161344,0.039145,0.164414
no_revision_belief,occluded_drawer_recovery,actuator_model_break,sparse_feedback,6,72,0.388889,0.152483,0.445991,0.200383,0.172702,0.165215,0.039939,0.166003
no_revision_belief,occluded_drawer_recovery,actuator_model_break,long_horizon_recovery,0,72,0.347222,0.144278,0.415063,0.216854,0.193726,0.151173,0.046927,0.159399
no_revision_belief,occluded_drawer_recovery,actuator_model_break,long_horizon_recovery,1,72,0.347222,0.143974,0.419579,0.239301,0.197046,0.159316,0.044518,0.159616
no_revision_belief,occluded_drawer_recovery,actuator_model_break,long_horizon_recovery,2,72,0.277778,0.141108,0.421490,0.240173,0.206310,0.151377,0.042290,0.159213
no_revision_belief,occluded_drawer_recovery,actuator_model_break,long_horizon_recovery,3,72,0.305556,0.134947,0.417562,0.237634,0.194037,0.157033,0.041299,0.160599
no_revision_belief,occluded_drawer_recovery,actuator_model_break,long_horizon_recovery,4,72,0.416667,0.128209,0.415193,0.228025,0.194019,0.156531,0.048612,0.162697
no_revision_belief,occluded_drawer_recovery,actuator_model_break,long_horizon_recovery,5,72,0.361111,0.127828,0.418828,0.243202,0.208229,0.155822,0.043266,0.165421
no_revision_belief,occluded_drawer_recovery,actuator_model_break,long_horizon_recovery,6,72,0.333333,0.127580,0.422344,0.245322,0.202627,0.155996,0.048232,0.158205
no_revision_belief,occluded_drawer_recovery,actuator_model_break,combined_stress,0,72,0.305556,0.141887,0.451215,0.232449,0.169442,0.158448,0.050552,0.162626
no_revision_belief,occluded_drawer_recovery,actuator_model_break,combined_stress,1,72,0.263889,0.149783,0.445898,0.212242,0.174868,0.158918,0.040891,0.168698
no_revision_belief,occluded_drawer_recovery,actuator_model_break,combined_stress,2,72,0.236111,0.150130,0.453301,0.206956,0.151109,0.161208,0.045344,0.175016
no_revision_belief,occluded_drawer_recovery,actuator_model_break,combined_stress,3,72,0.375000,0.153597,0.442276,0.213162,0.169898,0.159633,0.049925,0.174529
no_revision_belief,occluded_drawer_recovery,actuator_model_break,combined_stress,4,72,0.291667,0.154959,0.450677,0.221852,0.171847,0.162239,0.042404,0.167978
no_revision_belief,occluded_drawer_recovery,actuator_model_break,combined_stress,5,72,0.375000,0.147918,0.450504,0.224286,0.160508,0.163655,0.045617,0.165165
no_revision_belief,occluded_drawer_recovery,actuator_model_break,combined_stress,6,72,0.305556,0.158525,0.460004,0.240010,0.187362,0.162489,0.049133,0.169923
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,in_distribution,0,72,0.416667,0.128865,0.396379,0.260380,0.220808,0.147657,0.041217,0.154525
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,in_distribution,1,72,0.458333,0.130877,0.394321,0.268500,0.202499,0.146580,0.043969,0.161505
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,in_distribution,2,72,0.430556,0.126284,0.409426,0.235784,0.204452,0.147130,0.046856,0.161065
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,in_distribution,3,72,0.458333,0.126888,0.396715,0.259085,0.212045,0.151923,0.039643,0.156031
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,in_distribution,4,72,0.388889,0.124984,0.397334,0.286055,0.220234,0.150623,0.037223,0.153682
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,in_distribution,5,72,0.513889,0.128278,0.405037,0.262773,0.194109,0.148141,0.036754,0.156121
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,in_distribution,6,72,0.444444,0.130028,0.400610,0.250144,0.218912,0.148657,0.043137,0.153240
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,new_operator_interventions,0,72,0.333333,0.135693,0.433228,0.242865,0.189448,0.156688,0.046042,0.161894
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,new_operator_interventions,1,72,0.388889,0.139291,0.437868,0.233963,0.189521,0.150937,0.042375,0.159662
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,new_operator_interventions,2,72,0.305556,0.140582,0.426023,0.234274,0.189016,0.163990,0.039438,0.161666
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,new_operator_interventions,3,72,0.319444,0.146763,0.424047,0.226235,0.191693,0.156457,0.043518,0.168222
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,new_operator_interventions,4,72,0.458333,0.136246,0.432538,0.237595,0.192843,0.161938,0.044812,0.158826
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,new_operator_interventions,5,72,0.277778,0.145717,0.435787,0.241763,0.193989,0.156823,0.044189,0.165683
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,new_operator_interventions,6,72,0.361111,0.148490,0.435569,0.259286,0.202082,0.158381,0.044594,0.160863
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,sparse_feedback,0,72,0.361111,0.154785,0.448406,0.211332,0.165804,0.162284,0.044624,0.168412
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,sparse_feedback,1,72,0.361111,0.152869,0.450797,0.226095,0.171537,0.163018,0.050736,0.161983
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,sparse_feedback,2,72,0.347222,0.147064,0.452475,0.221533,0.175802,0.160687,0.043221,0.166245
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,sparse_feedback,3,72,0.305556,0.150132,0.457116,0.205637,0.182410,0.170035,0.046735,0.170065
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,sparse_feedback,4,72,0.277778,0.165890,0.464597,0.217656,0.169914,0.162069,0.045468,0.166527
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,sparse_feedback,5,72,0.333333,0.152726,0.463342,0.202989,0.158553,0.163306,0.048948,0.168312
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,sparse_feedback,6,72,0.347222,0.158271,0.445507,0.210426,0.166144,0.168968,0.052893,0.168524
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,long_horizon_recovery,0,72,0.361111,0.134446,0.433759,0.225612,0.204454,0.151184,0.049068,0.156129
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,long_horizon_recovery,1,72,0.277778,0.131940,0.421643,0.248826,0.209309,0.157176,0.039923,0.154962
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,long_horizon_recovery,2,72,0.416667,0.130886,0.433226,0.252026,0.186891,0.153351,0.043556,0.161498
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,long_horizon_recovery,3,72,0.361111,0.140401,0.423144,0.225439,0.207761,0.155581,0.046079,0.162357
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,long_horizon_recovery,4,72,0.291667,0.134660,0.424829,0.239557,0.205518,0.153777,0.051129,0.160994
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,long_horizon_recovery,5,72,0.305556,0.133947,0.424194,0.229795,0.193397,0.155151,0.042666,0.159242
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,long_horizon_recovery,6,72,0.361111,0.132852,0.429441,0.240506,0.176030,0.154636,0.045224,0.161296
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,combined_stress,0,72,0.305556,0.148662,0.467577,0.209678,0.160400,0.165110,0.047151,0.167888
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,combined_stress,1,72,0.319444,0.151473,0.458214,0.217838,0.165696,0.163586,0.037443,0.173600
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,combined_stress,2,72,0.277778,0.157271,0.455079,0.213038,0.187506,0.166119,0.051170,0.174200
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,combined_stress,3,72,0.236111,0.152550,0.460634,0.197027,0.165260,0.165090,0.046508,0.169835
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,combined_stress,4,72,0.347222,0.149029,0.462219,0.199378,0.160741,0.161264,0.047539,0.167963
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,combined_stress,5,72,0.277778,0.167302,0.459660,0.229801,0.170166,0.166421,0.041680,0.170142
no_revision_belief,occluded_drawer_recovery,environment_change_intervention,combined_stress,6,72,0.291667,0.153376,0.458792,0.217474,0.166915,0.165449,0.039294,0.168624
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,in_distribution,0,72,0.361111,0.124726,0.438934,0.242408,0.191679,0.155022,0.043795,0.168017
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,in_distribution,1,72,0.291667,0.136312,0.425577,0.226684,0.185759,0.168255,0.044677,0.172425
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,in_distribution,2,72,0.430556,0.139290,0.425602,0.256896,0.196834,0.159651,0.049051,0.171817
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,in_distribution,3,72,0.347222,0.140112,0.432938,0.248697,0.185139,0.163630,0.044086,0.171729
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,in_distribution,4,72,0.361111,0.139878,0.423092,0.235871,0.185060,0.160378,0.038923,0.168612
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,in_distribution,5,72,0.319444,0.143314,0.433091,0.264692,0.188491,0.162366,0.046525,0.172691
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,in_distribution,6,72,0.402778,0.136657,0.437465,0.220868,0.190633,0.164394,0.039408,0.168310
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,new_operator_interventions,0,72,0.333333,0.145700,0.455699,0.212431,0.167463,0.171361,0.032881,0.171972
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,new_operator_interventions,1,72,0.277778,0.145179,0.468832,0.209967,0.150931,0.169676,0.050094,0.176896
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,new_operator_interventions,2,72,0.291667,0.151675,0.464810,0.196163,0.165383,0.168020,0.047536,0.182634
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,new_operator_interventions,3,72,0.319444,0.151023,0.462867,0.210261,0.152372,0.170352,0.047485,0.182249
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,new_operator_interventions,4,72,0.361111,0.152945,0.457584,0.199641,0.154236,0.165884,0.044244,0.177119
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,new_operator_interventions,5,72,0.305556,0.149462,0.457013,0.214060,0.190342,0.168341,0.044039,0.181999
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,new_operator_interventions,6,72,0.333333,0.158097,0.464272,0.221623,0.164705,0.170468,0.042605,0.174021
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,sparse_feedback,0,72,0.347222,0.169860,0.480504,0.180499,0.128739,0.177847,0.045813,0.183265
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,sparse_feedback,1,72,0.291667,0.168513,0.492416,0.187079,0.137479,0.175480,0.042708,0.189719
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,sparse_feedback,2,72,0.194444,0.158862,0.479744,0.195751,0.133710,0.181051,0.043239,0.185667
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,sparse_feedback,3,72,0.194444,0.174602,0.488220,0.187496,0.118443,0.174866,0.051040,0.183384
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,sparse_feedback,4,72,0.319444,0.160381,0.485108,0.211420,0.127621,0.176685,0.045062,0.180785
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,sparse_feedback,5,72,0.138889,0.162705,0.486527,0.203324,0.136238,0.177538,0.044008,0.186240
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,sparse_feedback,6,72,0.333333,0.159414,0.477727,0.200821,0.139744,0.175835,0.044607,0.182242
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,long_horizon_recovery,0,72,0.277778,0.146544,0.464370,0.215505,0.171750,0.169697,0.045433,0.174069
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,long_horizon_recovery,1,72,0.305556,0.148785,0.450084,0.220765,0.171111,0.166681,0.042329,0.180194
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,long_horizon_recovery,2,72,0.277778,0.154276,0.456030,0.214020,0.157746,0.167709,0.050303,0.180538
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,long_horizon_recovery,3,72,0.208333,0.145638,0.458339,0.209607,0.165015,0.163096,0.042874,0.178901
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,long_horizon_recovery,4,72,0.208333,0.145717,0.460922,0.228783,0.177487,0.166234,0.040722,0.180628
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,long_horizon_recovery,5,72,0.319444,0.144045,0.456332,0.203656,0.173282,0.167438,0.044115,0.176774
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,long_horizon_recovery,6,72,0.319444,0.142413,0.453180,0.211664,0.172923,0.164914,0.042912,0.176464
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,combined_stress,0,72,0.319444,0.158811,0.482649,0.185052,0.123959,0.178208,0.044080,0.187344
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,combined_stress,1,72,0.291667,0.166113,0.481011,0.168009,0.132797,0.175588,0.047500,0.184788
no_revision_belief,occluded_drawer_recovery,combined_intervention_stress,combined_stress,2,72,0.194444,0.170185,0.491147,0.185340,0.123103,0.174577,0.040234,0.182282
