ablation,task,regime,seed,episode,success,utility,description
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,1,6,0.654885,0.733437,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,1,7,0.699656,0.784949,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,2,0,0.662173,0.729338,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,2,1,0.631835,0.710075,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,2,2,0.669822,0.757056,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,2,3,0.651557,0.733585,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,2,4,0.654068,0.738488,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,2,5,0.646391,0.767776,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,2,6,0.677534,0.769324,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,2,7,0.632205,0.727005,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,3,0,0.658757,0.727724,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,3,1,0.667998,0.757102,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,3,2,0.636653,0.705346,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,3,3,0.648189,0.746365,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,3,4,0.663639,0.734333,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,3,5,0.667576,0.763135,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,3,6,0.709659,0.777284,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,3,7,0.645395,0.733034,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,4,0,0.650727,0.727238,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,4,1,0.682444,0.751487,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,4,2,0.625136,0.693697,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,4,3,0.628707,0.733943,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,4,4,0.651866,0.727042,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,4,5,0.670310,0.765533,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,4,6,0.636947,0.731100,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,4,7,0.651492,0.728064,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,5,0,0.692592,0.787621,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,5,1,0.618078,0.715621,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,5,2,0.672934,0.757422,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,5,3,0.651816,0.740412,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,5,4,0.651921,0.734624,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,5,5,0.671451,0.752526,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,5,6,0.668218,0.744614,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,5,7,0.675954,0.776832,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,6,0,0.657695,0.762558,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,6,1,0.656175,0.734798,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,6,2,0.662900,0.754778,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,6,3,0.664888,0.768579,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,6,4,0.651924,0.735184,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,6,5,0.662367,0.758115,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,6,6,0.637922,0.724345,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,6,7,0.679504,0.749793,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,7,0,0.648595,0.740617,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,7,1,0.671865,0.743098,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,7,2,0.663497,0.745057,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,7,3,0.675615,0.758537,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,7,4,0.644300,0.745914,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,7,5,0.670717,0.748706,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,7,6,0.652140,0.739576,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,7,7,0.671560,0.739369,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,8,0,0.672115,0.746182,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,8,1,0.677534,0.784483,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,8,2,0.660269,0.740001,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,8,3,0.673447,0.772437,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,8,4,0.651636,0.773336,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,8,5,0.673586,0.754202,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,8,6,0.680178,0.771298,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,8,7,0.627617,0.719363,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,9,0,0.648356,0.727784,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,9,1,0.639367,0.729863,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,9,2,0.665481,0.732292,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,9,3,0.703482,0.802640,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,9,4,0.671030,0.754800,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,9,5,0.676677,0.784292,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,9,6,0.687048,0.770921,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,environment_change_intervention,9,7,0.651878,0.730894,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,0,0,0.588961,0.472043,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,0,1,0.570127,0.434176,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,0,2,0.582908,0.433486,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,0,3,0.566378,0.468984,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,0,4,0.585873,0.473362,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,0,5,0.570064,0.469892,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,0,6,0.575399,0.460943,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,0,7,0.549891,0.450187,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,1,0,0.551878,0.429683,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,1,1,0.527243,0.429213,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,1,2,0.561963,0.442040,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,1,3,0.570224,0.480093,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,1,4,0.533872,0.417699,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,1,5,0.562540,0.460010,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,1,6,0.619415,0.486832,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,1,7,0.580286,0.483329,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,2,0,0.582163,0.471345,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,2,1,0.607670,0.471842,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,2,2,0.573364,0.453722,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,2,3,0.571124,0.449202,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,2,4,0.563712,0.439270,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,2,5,0.582111,0.449064,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,2,6,0.568184,0.455295,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,2,7,0.573935,0.449901,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,3,0,0.537800,0.424623,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,3,1,0.541592,0.437022,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,3,2,0.555081,0.444478,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,3,3,0.555893,0.450429,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,3,4,0.587436,0.473071,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,3,5,0.617329,0.486116,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,3,6,0.575245,0.453424,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,3,7,0.557508,0.439244,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,4,0,0.561330,0.436232,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,4,1,0.568858,0.439265,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,4,2,0.518670,0.397933,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,4,3,0.591724,0.462530,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,4,4,0.578888,0.474819,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,4,5,0.554986,0.428158,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,4,6,0.583896,0.480522,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,4,7,0.570212,0.443626,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,5,0,0.567922,0.435501,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,5,1,0.600981,0.482955,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,5,2,0.557566,0.441516,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,5,3,0.593799,0.476206,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,5,4,0.566656,0.418994,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,5,5,0.575146,0.445492,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,5,6,0.547014,0.426561,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,5,7,0.550388,0.440336,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,6,0,0.579136,0.473890,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,6,1,0.581066,0.479495,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,6,2,0.584156,0.461615,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,6,3,0.526271,0.411362,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,6,4,0.558161,0.446170,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,6,5,0.587116,0.452338,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,6,6,0.579028,0.452258,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,6,7,0.539008,0.420620,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,7,0,0.564481,0.442010,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,7,1,0.594215,0.452733,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,7,2,0.578760,0.487410,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,7,3,0.558773,0.453355,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,7,4,0.594229,0.468623,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,7,5,0.580617,0.459754,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,7,6,0.569303,0.436312,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,7,7,0.577798,0.447599,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,8,0,0.584648,0.453546,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,8,1,0.564766,0.489584,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,8,2,0.588106,0.472616,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,8,3,0.570140,0.460878,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,8,4,0.577490,0.442383,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,8,5,0.591332,0.465567,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,8,6,0.583433,0.466857,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,8,7,0.577830,0.463712,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,9,0,0.566073,0.442145,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,9,1,0.524187,0.417988,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,9,2,0.581329,0.455701,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,9,3,0.562209,0.447408,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,9,4,0.553411,0.433890,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,9,5,0.583987,0.465522,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,9,6,0.561881,0.434624,does not calibrate predicted revision risk
minus_calibration_term,occluded_drawer_recovery,combined_intervention_stress,9,7,0.604952,0.499719,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,0,0,0.802157,1.104819,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,0,1,0.782072,1.092983,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,0,2,0.799888,1.116948,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,0,3,0.790933,1.106120,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,0,4,0.818820,1.117898,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,0,5,0.805497,1.112150,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,0,6,0.822725,1.114948,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,0,7,0.817929,1.117851,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,1,0,0.768920,1.089812,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,1,1,0.824047,1.131204,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,1,2,0.798970,1.111163,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,1,3,0.819864,1.147954,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,1,4,0.786121,1.101737,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,1,5,0.782263,1.110008,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,1,6,0.762512,1.081168,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,1,7,0.822577,1.131903,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,2,0,0.811307,1.129713,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,2,1,0.817173,1.130879,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,2,2,0.803513,1.098476,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,2,3,0.797574,1.099183,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,2,4,0.800326,1.104475,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,2,5,0.772918,1.091756,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,2,6,0.806124,1.101553,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,2,7,0.740683,1.049951,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,3,0,0.787772,1.085639,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,3,1,0.821275,1.120876,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,3,2,0.803535,1.098973,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,3,3,0.795474,1.099475,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,3,4,0.802229,1.110944,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,3,5,0.779420,1.079281,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,3,6,0.827269,1.134828,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,3,7,0.754775,1.072066,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,4,0,0.801020,1.090900,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,4,1,0.802981,1.101268,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,4,2,0.778290,1.078863,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,4,3,0.784560,1.097424,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,4,4,0.773549,1.076596,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,4,5,0.815780,1.105311,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,4,6,0.766035,1.079836,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,4,7,0.769160,1.090723,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,5,0,0.803462,1.107441,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,5,1,0.798018,1.100253,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,5,2,0.785990,1.097367,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,5,3,0.773930,1.073444,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,5,4,0.788335,1.100232,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,5,5,0.790608,1.096662,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,5,6,0.756390,1.076544,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,5,7,0.782993,1.085756,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,6,0,0.785443,1.111080,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,6,1,0.781508,1.101270,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,6,2,0.761558,1.083365,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,6,3,0.807971,1.113581,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,6,4,0.795479,1.105827,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,6,5,0.786700,1.095447,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,6,6,0.799469,1.110107,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,6,7,0.775510,1.086347,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,7,0,0.823196,1.132729,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,7,1,0.785336,1.104222,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,7,2,0.771134,1.062546,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,7,3,0.788541,1.096457,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,7,4,0.799602,1.113261,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,7,5,0.772744,1.079041,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,7,6,0.811423,1.113765,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,7,7,0.790956,1.097510,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,8,0,0.799442,1.104556,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,8,1,0.774936,1.098563,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,8,2,0.794773,1.100078,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,8,3,0.805785,1.096214,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,8,4,0.769612,1.079182,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,8,5,0.805993,1.109370,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,8,6,0.794868,1.112612,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,8,7,0.773072,1.089592,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,9,0,0.814913,1.127148,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,9,1,0.777086,1.082117,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,9,2,0.768046,1.083169,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,9,3,0.750716,1.056015,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,9,4,0.768583,1.064257,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,9,5,0.775094,1.090594,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,9,6,0.802796,1.096151,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,nominal,9,7,0.782057,1.080628,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,noisy_observation,0,0,0.714242,0.951157,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,noisy_observation,0,1,0.743776,0.970254,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,noisy_observation,0,2,0.718734,0.966174,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,noisy_observation,0,3,0.703012,0.941094,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,noisy_observation,0,4,0.749997,0.993313,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,noisy_observation,0,5,0.717696,0.992774,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,noisy_observation,0,6,0.747044,0.992176,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,noisy_observation,0,7,0.734676,0.979634,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,noisy_observation,1,0,0.709617,0.943524,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,noisy_observation,1,1,0.738740,0.970662,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,noisy_observation,1,2,0.716926,0.934586,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,noisy_observation,1,3,0.769110,1.014092,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,noisy_observation,1,4,0.720041,0.977131,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,noisy_observation,1,5,0.753051,0.989448,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,noisy_observation,1,6,0.701686,0.940319,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,noisy_observation,1,7,0.726582,0.976887,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,noisy_observation,2,0,0.712527,0.954915,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,noisy_observation,2,1,0.737922,0.983630,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,noisy_observation,2,2,0.737538,0.974438,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,noisy_observation,2,3,0.752922,0.987769,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,noisy_observation,2,4,0.723658,0.964610,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,noisy_observation,2,5,0.794740,1.035341,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,noisy_observation,2,6,0.722552,0.963188,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,noisy_observation,2,7,0.741127,0.978246,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,noisy_observation,3,0,0.732895,0.957603,does not calibrate predicted revision risk
minus_calibration_term,payload_shift_pick,noisy_observation,3,1,0.748523,0.978011,does not calibrate predicted revision risk
