method,task,regime,split,success,ci95_success,utility,ci95_utility,false_revision,ci95_false_revision,missed_violation,ci95_missed_violation,belief_consistency,ci95_belief_consistency,recovery_success,ci95_recovery_success,damage_rate,ci95_damage_rate,intervention_cost,ci95_intervention_cost,revision_calibration_error,ci95_revision_calibration_error,unsafe_revision,ci95_unsafe_revision,causal_attribution_f1,ci95_causal_attribution_f1,n
active_inference_query_policy,mobile_base_intervention,contact_precondition_failure,in_distribution,0.651838,0.004539,0.499155,0.005017,0.116527,0.002149,0.216699,0.002102,0.593893,0.002855,0.505252,0.002871,0.146779,0.001452,0.229323,0.001555,0.073496,0.001498,0.097552,0.001577,0.515764,0.002524,80
active_inference_query_policy,mobile_base_intervention,contact_precondition_failure,long_horizon_recovery,0.599423,0.003709,0.301906,0.003995,0.141995,0.002115,0.320029,0.001814,0.577457,0.002488,0.452933,0.002566,0.159197,0.001332,0.329436,0.001703,0.071812,0.001415,0.116631,0.001494,0.519160,0.002716,80
active_inference_query_policy,mobile_base_intervention,contact_precondition_failure,new_operator_interventions,0.618097,0.003257,0.379709,0.004006,0.138152,0.002300,0.274468,0.002258,0.575417,0.002335,0.494127,0.002797,0.161662,0.001401,0.270833,0.001517,0.071804,0.001491,0.109160,0.001441,0.519687,0.002526,80
active_inference_query_policy,mobile_base_intervention,contact_precondition_failure,sparse_feedback,0.588074,0.003894,0.269112,0.004700,0.178255,0.002083,0.310621,0.002155,0.563751,0.002385,0.487645,0.002460,0.167152,0.001229,0.338162,0.001624,0.069740,0.001750,0.122502,0.001519,0.518396,0.002432,80
active_inference_query_policy,mobile_base_intervention,environment_change_intervention,combined_stress,0.533448,0.004211,0.066854,0.004866,0.211377,0.002325,0.410218,0.002101,0.529433,0.002655,0.431812,0.002683,0.188089,0.001215,0.383953,0.001448,0.065512,0.001710,0.146855,0.001404,0.502523,0.002618,80
active_inference_query_policy,mobile_base_intervention,environment_change_intervention,in_distribution,0.626197,0.003763,0.402168,0.004672,0.150069,0.002111,0.250348,0.001850,0.571860,0.002578,0.485094,0.002582,0.158416,0.001274,0.236463,0.001552,0.073532,0.001481,0.112273,0.001358,0.502134,0.002502,80
active_inference_query_policy,mobile_base_intervention,environment_change_intervention,long_horizon_recovery,0.571215,0.004265,0.202324,0.005459,0.176665,0.002193,0.353363,0.002345,0.554279,0.002705,0.433376,0.002428,0.170277,0.001164,0.335764,0.001287,0.067405,0.001558,0.132285,0.001527,0.499888,0.002404,80
active_inference_query_policy,mobile_base_intervention,environment_change_intervention,new_operator_interventions,0.591825,0.004396,0.282244,0.004803,0.167224,0.002144,0.310467,0.002253,0.551065,0.002988,0.471197,0.002580,0.173096,0.001118,0.275692,0.001470,0.070452,0.001549,0.124336,0.001469,0.499635,0.002457,80
active_inference_query_policy,mobile_base_intervention,environment_change_intervention,sparse_feedback,0.565867,0.004045,0.175631,0.004630,0.211067,0.002378,0.342277,0.002059,0.540133,0.002428,0.461780,0.002466,0.178890,0.001377,0.342791,0.001552,0.068734,0.001449,0.138109,0.001461,0.499925,0.002568,80
active_inference_query_policy,mobile_base_intervention,false_human_hint,combined_stress,0.566403,0.003464,0.180722,0.004121,0.267972,0.002131,0.289095,0.002439,0.494195,0.002250,0.508868,0.002626,0.143502,0.001401,0.389751,0.001519,0.067443,0.001647,0.156731,0.001534,0.475703,0.002847,80
active_inference_query_policy,mobile_base_intervention,false_human_hint,in_distribution,0.655168,0.004061,0.515507,0.004669,0.206959,0.002371,0.125789,0.002137,0.538537,0.002967,0.565380,0.002394,0.115253,0.001341,0.239660,0.001615,0.075468,0.001794,0.121804,0.001501,0.477219,0.002411,80
active_inference_query_policy,mobile_base_intervention,false_human_hint,long_horizon_recovery,0.606728,0.003816,0.322564,0.004784,0.231394,0.002140,0.229518,0.002223,0.516513,0.002303,0.514055,0.003056,0.125081,0.001542,0.339834,0.001663,0.070729,0.001755,0.142236,0.001443,0.473417,0.002614,80
active_inference_query_policy,mobile_base_intervention,false_human_hint,new_operator_interventions,0.621779,0.003942,0.394727,0.004965,0.226302,0.002185,0.185649,0.002230,0.516419,0.002535,0.551178,0.002766,0.128954,0.001272,0.281670,0.001554,0.071607,0.001443,0.135080,0.001367,0.475804,0.002711,80
active_inference_query_policy,mobile_base_intervention,false_human_hint,sparse_feedback,0.594824,0.003969,0.286275,0.004856,0.270001,0.002395,0.218833,0.001781,0.505881,0.003099,0.544442,0.002819,0.135180,0.001335,0.348228,0.001480,0.072900,0.001555,0.148528,0.001413,0.475724,0.002366,80
active_inference_query_policy,mobile_base_intervention,noisy_observation,combined_stress,0.596214,0.004002,0.312637,0.005464,0.195349,0.002147,0.263910,0.002501,0.535655,0.003071,0.528266,0.002547,0.137104,0.001238,0.382756,0.001568,0.069696,0.001784,0.116962,0.001499,0.507193,0.002531,80
active_inference_query_policy,mobile_base_intervention,noisy_observation,in_distribution,0.692076,0.004410,0.652907,0.005000,0.132922,0.002426,0.104630,0.002443,0.577507,0.002467,0.580217,0.002728,0.104644,0.001464,0.236802,0.001469,0.076851,0.001412,0.082248,0.001516,0.509015,0.002699,80
active_inference_query_policy,mobile_base_intervention,noisy_observation,long_horizon_recovery,0.637613,0.003956,0.452518,0.004347,0.158075,0.002521,0.207564,0.002098,0.560535,0.002547,0.526748,0.002822,0.118741,0.001302,0.335808,0.001398,0.073651,0.001725,0.102042,0.001582,0.509367,0.002850,80
active_inference_query_policy,mobile_base_intervention,noisy_observation,new_operator_interventions,0.658558,0.004107,0.533034,0.005243,0.152944,0.002380,0.163147,0.002456,0.558920,0.002956,0.567661,0.002435,0.119877,0.001301,0.277786,0.001413,0.073930,0.001573,0.094686,0.001300,0.507397,0.002743,80
active_inference_query_policy,mobile_base_intervention,noisy_observation,sparse_feedback,0.628966,0.003542,0.422492,0.004470,0.194897,0.001725,0.196098,0.002345,0.547414,0.002652,0.555762,0.002611,0.126942,0.001232,0.344504,0.001545,0.072820,0.001670,0.106154,0.001424,0.506812,0.002903,80
active_inference_query_policy,mobile_base_intervention,nominal,combined_stress,0.646885,0.004280,0.496030,0.004959,0.121805,0.002292,0.213695,0.002069,0.592932,0.002664,0.556604,0.002810,0.116971,0.001195,0.364293,0.001570,0.074604,0.001896,0.091915,0.001471,0.548915,0.002756,80
active_inference_query_policy,mobile_base_intervention,nominal,in_distribution,0.740364,0.003838,0.833652,0.004284,0.059188,0.002159,0.053223,0.002284,0.637986,0.002742,0.610997,0.002834,0.088343,0.001431,0.220241,0.001691,0.082160,0.001763,0.055422,0.001397,0.550910,0.002458,80
active_inference_query_policy,mobile_base_intervention,nominal,long_horizon_recovery,0.683818,0.004151,0.630328,0.004818,0.084603,0.002457,0.159779,0.002238,0.619885,0.002284,0.558619,0.003118,0.100344,0.001307,0.316708,0.001525,0.076445,0.001700,0.076790,0.001318,0.549493,0.002903,80
active_inference_query_policy,mobile_base_intervention,nominal,new_operator_interventions,0.707893,0.004360,0.713175,0.005147,0.079683,0.002096,0.113263,0.002413,0.616464,0.002725,0.599197,0.003014,0.103857,0.001438,0.260480,0.001538,0.077883,0.001528,0.068344,0.001413,0.551362,0.002883,80
active_inference_query_policy,mobile_base_intervention,nominal,sparse_feedback,0.677814,0.004165,0.603163,0.004707,0.121894,0.002008,0.146908,0.002170,0.605717,0.003082,0.588634,0.002740,0.108597,0.001148,0.326737,0.001618,0.076249,0.001870,0.081278,0.001369,0.549720,0.002637,80
active_inference_query_policy,mobile_base_intervention,physical_rule_violation,combined_stress,0.564982,0.003795,0.178547,0.004814,0.188790,0.002100,0.359630,0.002049,0.544397,0.002539,0.464259,0.002504,0.169914,0.001348,0.379881,0.001731,0.067416,0.001666,0.132975,0.001335,0.513030,0.002304,80
active_inference_query_policy,mobile_base_intervention,physical_rule_violation,in_distribution,0.652973,0.004055,0.508642,0.004661,0.128034,0.002245,0.198796,0.001893,0.587354,0.002680,0.516937,0.002369,0.141805,0.001333,0.233723,0.001603,0.076351,0.001621,0.096442,0.001247,0.512197,0.002334,80
active_inference_query_policy,mobile_base_intervention,physical_rule_violation,long_horizon_recovery,0.599879,0.003768,0.309992,0.004471,0.155015,0.002042,0.302233,0.002464,0.567574,0.002287,0.467245,0.002304,0.153828,0.001257,0.332380,0.001659,0.070471,0.001496,0.116648,0.001591,0.510320,0.002563,80
active_inference_query_policy,mobile_base_intervention,physical_rule_violation,new_operator_interventions,0.621858,0.003939,0.391050,0.004745,0.147008,0.002050,0.259581,0.002048,0.564744,0.002553,0.505958,0.002731,0.156043,0.001421,0.273567,0.001691,0.070378,0.001860,0.109446,0.001424,0.511526,0.002575,80
active_inference_query_policy,mobile_base_intervention,physical_rule_violation,sparse_feedback,0.592591,0.004152,0.281337,0.004719,0.191006,0.002241,0.293378,0.002139,0.555179,0.002588,0.495829,0.002746,0.160844,0.001258,0.339763,0.001699,0.069382,0.001541,0.122023,0.001483,0.513325,0.002776,80
active_inference_query_policy,occluded_drawer_recovery,actuator_model_break,combined_stress,0.550004,0.004272,0.128705,0.005396,0.190833,0.002401,0.394903,0.002294,0.541151,0.002948,0.442010,0.002748,0.172680,0.001237,0.381481,0.001498,0.066473,0.001588,0.136040,0.001399,0.512776,0.002723,80
active_inference_query_policy,occluded_drawer_recovery,actuator_model_break,in_distribution,0.642146,0.003774,0.465973,0.004567,0.130535,0.002091,0.233585,0.002361,0.586064,0.002730,0.497219,0.002521,0.142632,0.001208,0.234982,0.001413,0.071833,0.001501,0.100245,0.001258,0.513275,0.002467,80
active_inference_query_policy,occluded_drawer_recovery,actuator_model_break,long_horizon_recovery,0.587851,0.003835,0.267893,0.004174,0.153091,0.002142,0.336865,0.002308,0.564731,0.002607,0.445335,0.002709,0.155200,0.001255,0.332643,0.001618,0.068353,0.001581,0.119334,0.001344,0.510334,0.002609,80
active_inference_query_policy,occluded_drawer_recovery,actuator_model_break,new_operator_interventions,0.605331,0.004070,0.345274,0.004325,0.146990,0.002128,0.290653,0.001801,0.565121,0.002589,0.484359,0.002541,0.158134,0.001244,0.274166,0.001343,0.070813,0.001472,0.112450,0.001331,0.509833,0.002769,80
active_inference_query_policy,occluded_drawer_recovery,actuator_model_break,sparse_feedback,0.580410,0.003835,0.238892,0.004613,0.191070,0.001888,0.324984,0.001810,0.555163,0.002696,0.472814,0.002961,0.162688,0.001479,0.339444,0.001564,0.068748,0.001421,0.126679,0.001442,0.511291,0.003076,80
active_inference_query_policy,occluded_drawer_recovery,combined_intervention_stress,combined_stress,0.456984,0.003711,-0.224701,0.004579,0.372316,0.002275,0.462001,0.002082,0.419248,0.002300,0.398118,0.002696,0.194950,0.001055,0.410672,0.001538,0.061699,0.001638,0.211625,0.001559,0.418471,0.002644,80
active_inference_query_policy,occluded_drawer_recovery,combined_intervention_stress,in_distribution,0.546467,0.003992,0.108273,0.004429,0.307998,0.002011,0.301656,0.002155,0.460579,0.002469,0.448371,0.002287,0.167134,0.001115,0.263188,0.001506,0.067476,0.001805,0.175985,0.001457,0.418476,0.002690,80
active_inference_query_policy,occluded_drawer_recovery,combined_intervention_stress,long_horizon_recovery,0.494930,0.004125,-0.088555,0.004736,0.335546,0.002355,0.404988,0.001961,0.441693,0.002427,0.399486,0.002680,0.178424,0.001467,0.362332,0.001653,0.061870,0.001831,0.197141,0.001376,0.418949,0.002621,80
active_inference_query_policy,occluded_drawer_recovery,combined_intervention_stress,new_operator_interventions,0.514733,0.003861,-0.007205,0.004612,0.329501,0.002284,0.358827,0.002036,0.439483,0.002521,0.442543,0.002150,0.180752,0.001245,0.301896,0.001593,0.064492,0.001641,0.188905,0.001273,0.418630,0.002550,80
active_inference_query_policy,occluded_drawer_recovery,combined_intervention_stress,sparse_feedback,0.485883,0.003814,-0.116231,0.005112,0.371008,0.002400,0.392250,0.002220,0.428720,0.002829,0.432312,0.002577,0.187030,0.001438,0.369694,0.001448,0.061731,0.001735,0.201492,0.001222,0.419560,0.002527,80
active_inference_query_policy,occluded_drawer_recovery,contact_precondition_failure,combined_stress,0.562605,0.003529,0.174993,0.004227,0.178442,0.002415,0.377821,0.002153,0.550013,0.002773,0.453360,0.002534,0.164995,0.001161,0.377388,0.001488,0.066860,0.001786,0.130100,0.001220,0.519381,0.002864,80
active_inference_query_policy,occluded_drawer_recovery,contact_precondition_failure,in_distribution,0.654583,0.003451,0.509538,0.004139,0.117887,0.002159,0.214816,0.002289,0.594871,0.002454,0.506430,0.002808,0.137002,0.001265,0.232202,0.001354,0.073618,0.001372,0.097475,0.001225,0.520021,0.002750,80
active_inference_query_policy,occluded_drawer_recovery,contact_precondition_failure,long_horizon_recovery,0.600801,0.004243,0.310287,0.004878,0.144221,0.002342,0.319390,0.002237,0.576188,0.002758,0.454903,0.002819,0.149187,0.001281,0.327965,0.001461,0.071158,0.001458,0.116459,0.001414,0.519586,0.002659,80
active_inference_query_policy,occluded_drawer_recovery,contact_precondition_failure,new_operator_interventions,0.621322,0.004225,0.392606,0.004807,0.135803,0.002078,0.274989,0.002005,0.572273,0.002679,0.497992,0.002566,0.149448,0.001253,0.271380,0.001362,0.073326,0.001643,0.108582,0.001422,0.519280,0.002931,80
active_inference_query_policy,occluded_drawer_recovery,contact_precondition_failure,sparse_feedback,0.594345,0.003381,0.284604,0.004218,0.178417,0.002259,0.309347,0.001984,0.564474,0.002832,0.484628,0.002552,0.155570,0.001336,0.337056,0.001519,0.068106,0.001794,0.122292,0.001369,0.518440,0.002720,80
active_inference_query_policy,occluded_drawer_recovery,environment_change_intervention,combined_stress,0.534428,0.003853,0.074290,0.004797,0.211543,0.002085,0.411196,0.002291,0.528674,0.002532,0.433753,0.002610,0.177759,0.001285,0.384988,0.001556,0.065280,0.001540,0.147050,0.001316,0.501386,0.002350,80
active_inference_query_policy,occluded_drawer_recovery,environment_change_intervention,in_distribution,0.629168,0.003970,0.412320,0.004465,0.148940,0.002127,0.251146,0.002388,0.570931,0.002596,0.483765,0.002555,0.148247,0.001088,0.236923,0.001770,0.071286,0.001508,0.112223,0.001348,0.501576,0.002309,80
active_inference_query_policy,occluded_drawer_recovery,environment_change_intervention,long_horizon_recovery,0.571210,0.003436,0.209184,0.003972,0.175044,0.002083,0.355687,0.001956,0.555354,0.002687,0.433020,0.002449,0.160633,0.001302,0.334881,0.001587,0.068412,0.001767,0.131554,0.001571,0.500162,0.002691,80
active_inference_query_policy,occluded_drawer_recovery,environment_change_intervention,new_operator_interventions,0.591876,0.003500,0.290519,0.004706,0.168699,0.002494,0.309169,0.002237,0.547813,0.002628,0.474169,0.002951,0.162097,0.001310,0.276605,0.001135,0.069140,0.001755,0.124091,0.001329,0.502737,0.002771,80
active_inference_query_policy,occluded_drawer_recovery,environment_change_intervention,sparse_feedback,0.561395,0.003657,0.179815,0.003936,0.211560,0.002056,0.341164,0.001953,0.537901,0.002644,0.464691,0.002484,0.168530,0.001312,0.345508,0.001655,0.067691,0.001575,0.136616,0.001378,0.503915,0.002758,80
active_inference_query_policy,occluded_drawer_recovery,false_human_hint,combined_stress,0.565744,0.003651,0.188477,0.004536,0.267535,0.002193,0.286889,0.002215,0.493130,0.002786,0.508442,0.002607,0.134442,0.001423,0.387241,0.001199,0.068951,0.001668,0.156425,0.001276,0.475037,0.002544,80
active_inference_query_policy,occluded_drawer_recovery,false_human_hint,in_distribution,0.661062,0.004129,0.524779,0.004934,0.206045,0.002286,0.128179,0.002212,0.534152,0.002824,0.565631,0.002753,0.105516,0.001363,0.242830,0.001502,0.076068,0.001588,0.122655,0.001440,0.476108,0.002738,80
active_inference_query_policy,occluded_drawer_recovery,false_human_hint,long_horizon_recovery,0.604883,0.003736,0.326465,0.004444,0.232497,0.002239,0.230663,0.002021,0.519117,0.002859,0.516101,0.002321,0.117005,0.001434,0.339927,0.001603,0.071842,0.001571,0.141070,0.001340,0.474047,0.002590,80
active_inference_query_policy,occluded_drawer_recovery,false_human_hint,new_operator_interventions,0.625724,0.003176,0.404945,0.004285,0.226598,0.002313,0.186797,0.002161,0.514726,0.002522,0.552662,0.002854,0.118417,0.001381,0.281276,0.001549,0.071828,0.001743,0.135381,0.001528,0.474813,0.002654,80
active_inference_query_policy,occluded_drawer_recovery,false_human_hint,sparse_feedback,0.596747,0.003763,0.297315,0.004222,0.268779,0.002011,0.219259,0.002461,0.507917,0.002388,0.543440,0.002461,0.125433,0.001334,0.347277,0.001412,0.070180,0.001639,0.146697,0.001410,0.474235,0.002580,80
active_inference_query_policy,occluded_drawer_recovery,noisy_observation,combined_stress,0.599741,0.003777,0.321823,0.004352,0.195422,0.002248,0.265454,0.002243,0.534828,0.002924,0.524764,0.002519,0.125149,0.001236,0.383944,0.001436,0.071185,0.001474,0.117455,0.001383,0.507501,0.002468,80
active_inference_query_policy,occluded_drawer_recovery,noisy_observation,in_distribution,0.692260,0.003834,0.659698,0.004238,0.132763,0.001940,0.103539,0.002163,0.578618,0.002873,0.576898,0.002536,0.095600,0.001344,0.237410,0.001521,0.077162,0.001693,0.082375,0.001370,0.508752,0.003029,80
active_inference_query_policy,occluded_drawer_recovery,noisy_observation,long_horizon_recovery,0.635719,0.004660,0.455943,0.005194,0.160083,0.002114,0.209513,0.002297,0.560097,0.002360,0.526910,0.002664,0.107626,0.001348,0.333542,0.001528,0.073221,0.001609,0.102822,0.001412,0.505457,0.002605,80
active_inference_query_policy,occluded_drawer_recovery,noisy_observation,new_operator_interventions,0.659461,0.003992,0.541851,0.004940,0.152377,0.002218,0.162106,0.002027,0.560958,0.002719,0.566758,0.002606,0.111172,0.001337,0.276221,0.001433,0.075643,0.001501,0.094264,0.001363,0.507918,0.002325,80
active_inference_query_policy,occluded_drawer_recovery,noisy_observation,sparse_feedback,0.631346,0.003618,0.433252,0.004599,0.195904,0.002049,0.195771,0.001911,0.548834,0.002637,0.558508,0.002750,0.116075,0.001357,0.343748,0.001349,0.072975,0.001722,0.107209,0.001525,0.510133,0.002936,80
